area_code,area_name,indicator,period,measure,unit,value
E36006405,Altrincham,Female healthy life expectancy,2009-2013,count,persons,69
E36006406,Ashton upon Mersey,Female healthy life expectancy,2009-2013,count,persons,69
E36006407,Bowdon,Female healthy life expectancy,2009-2013,count,persons,71.6
E36006408,Broadheath,Female healthy life expectancy,2009-2013,count,persons,68.3
E36006409,Brooklands,Female healthy life expectancy,2009-2013,count,persons,69.6
E36006410,Bucklow-St Martins,Female healthy life expectancy,2009-2013,count,persons,57.2
E36006411,Clifford,Female healthy life expectancy,2009-2013,count,persons,55.7
E36006412,Davyhulme East,Female healthy life expectancy,2009-2013,count,persons,66.1
E36006413,Davyhulme West,Female healthy life expectancy,2009-2013,count,persons,65.7
E36006414,Flixton,Female healthy life expectancy,2009-2013,count,persons,65.1
E36006415,Gorse Hill,Female healthy life expectancy,2009-2013,count,persons,61.3
E36006416,Hale Barns,Female healthy life expectancy,2009-2013,count,persons,73.1
E36006417,Hale Central,Female healthy life expectancy,2009-2013,count,persons,73.9
E36006418,Longford,Female healthy life expectancy,2009-2013,count,persons,61.7
E36006419,Priory,Female healthy life expectancy,2009-2013,count,persons,67.3
E36006420,Sale Moor,Female healthy life expectancy,2009-2013,count,persons,65.5
E36006421,St Mary's,Female healthy life expectancy,2009-2013,count,persons,64.2
E36006422,Stretford,Female healthy life expectancy,2009-2013,count,persons,62.5
E36006423,Timperley,Female healthy life expectancy,2009-2013,count,persons,70.1
E36006424,Urmston,Female healthy life expectancy,2009-2013,count,persons,64.2
E36006425,Village,Female healthy life expectancy,2009-2013,count,persons,65.5
