area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,24
E05015240,Ashton upon Mersey,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,43.7
E05015241,Bowdon,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,24.1
E05015242,Broadheath,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,51.8
E05015243,Brooklands,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,54.5
E05015244,Bucklow-St Martins,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,39.4
E05015245,Davyhulme,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,55.7
E05015246,Flixton,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,64.6
E05015247,Gorse Hill & Cornbrook,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,27
E05015248,Hale,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,30.1
E05015249,Hale Barns & Timperley South,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,29.2
E05015250,Longford,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,55
E05015251,Lostock & Barton,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,73.2
E05015252,Manor,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,34.9
E05015253,Old Trafford,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,25.2
E05015254,Sale Central,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,27.2
E05015255,Sale Moor,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,51.1
E05015256,Stretford & Humphrey Park,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,50.3
E05015257,Timperley Central,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,42.5
E05015258,Timperley North,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,71.1
E05015259,Urmston,Semi-detached houses (from best-fit OAs),2021,Percentage,Households,43.3
