area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Private rented housing (from best-fit OAs),2021,Percentage,Households,26.9
E05015240,Ashton upon Mersey,Private rented housing (from best-fit OAs),2021,Percentage,Households,16.6
E05015241,Bowdon,Private rented housing (from best-fit OAs),2021,Percentage,Households,11.2
E05015242,Broadheath,Private rented housing (from best-fit OAs),2021,Percentage,Households,15.7
E05015243,Brooklands,Private rented housing (from best-fit OAs),2021,Percentage,Households,13.5
E05015244,Bucklow-St Martins,Private rented housing (from best-fit OAs),2021,Percentage,Households,11.3
E05015245,Davyhulme,Private rented housing (from best-fit OAs),2021,Percentage,Households,7.5
E05015246,Flixton,Private rented housing (from best-fit OAs),2021,Percentage,Households,8.9
E05015247,Gorse Hill & Cornbrook,Private rented housing (from best-fit OAs),2021,Percentage,Households,32.2
E05015248,Hale,Private rented housing (from best-fit OAs),2021,Percentage,Households,17.8
E05015249,Hale Barns & Timperley South,Private rented housing (from best-fit OAs),2021,Percentage,Households,8.9
E05015250,Longford,Private rented housing (from best-fit OAs),2021,Percentage,Households,16.7
E05015251,Lostock & Barton,Private rented housing (from best-fit OAs),2021,Percentage,Households,9.5
E05015252,Manor,Private rented housing (from best-fit OAs),2021,Percentage,Households,8.1
E05015253,Old Trafford,Private rented housing (from best-fit OAs),2021,Percentage,Households,21.4
E05015254,Sale Central,Private rented housing (from best-fit OAs),2021,Percentage,Households,30.4
E05015255,Sale Moor,Private rented housing (from best-fit OAs),2021,Percentage,Households,13.3
E05015256,Stretford & Humphrey Park,Private rented housing (from best-fit OAs),2021,Percentage,Households,15
E05015257,Timperley Central,Private rented housing (from best-fit OAs),2021,Percentage,Households,8.7
E05015258,Timperley North,Private rented housing (from best-fit OAs),2021,Percentage,Households,8.8
E05015259,Urmston,Private rented housing (from best-fit OAs),2021,Percentage,Households,15.7
