area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Residents with no qualifications,2011,percentage,persons,14.1
E05000820,Ashton upon Mersey,Residents with no qualifications,2011,percentage,persons,15.4
E05000821,Bowdon,Residents with no qualifications,2011,percentage,persons,13.5
E05000822,Broadheath,Residents with no qualifications,2011,percentage,persons,13.9
E05000823,Brooklands,Residents with no qualifications,2011,percentage,persons,13.9
E05000824,Bucklow-St Martins,Residents with no qualifications,2011,percentage,persons,30.1
E05000825,Clifford,Residents with no qualifications,2011,percentage,persons,25.2
E05000826,Davyhulme East,Residents with no qualifications,2011,percentage,persons,20.9
E05000827,Davyhulme West,Residents with no qualifications,2011,percentage,persons,20.5
E05000828,Flixton,Residents with no qualifications,2011,percentage,persons,18.8
E05000829,Gorse Hill,Residents with no qualifications,2011,percentage,persons,22.5
E05000830,Hale Barns,Residents with no qualifications,2011,percentage,persons,14.6
E05000831,Hale Central,Residents with no qualifications,2011,percentage,persons,8.6
E05000832,Longford,Residents with no qualifications,2011,percentage,persons,23.1
E05000833,Priory,Residents with no qualifications,2011,percentage,persons,13.7
E05000834,St Mary's,Residents with no qualifications,2011,percentage,persons,21.1
E05000835,Sale Moor,Residents with no qualifications,2011,percentage,persons,21.4
E05000836,Stretford,Residents with no qualifications,2011,percentage,persons,22.9
E05000837,Timperley,Residents with no qualifications,2011,percentage,persons,13.7
E05000838,Urmston,Residents with no qualifications,2011,percentage,persons,20.4
E05000839,Village,Residents with no qualifications,2011,percentage,persons,20.9
