area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Claimant rate,2021-01-01,Percentage,Persons,3.6
E05000820,Ashton upon Mersey,Claimant rate,2021-01-01,Percentage,Persons,3.6
E05000821,Bowdon,Claimant rate,2021-01-01,Percentage,Persons,2.9
E05000822,Broadheath,Claimant rate,2021-01-01,Percentage,Persons,3.5
E05000823,Brooklands,Claimant rate,2021-01-01,Percentage,Persons,2.8
E05000824,Bucklow-St Martins,Claimant rate,2021-01-01,Percentage,Persons,9.7
E05000825,Clifford,Claimant rate,2021-01-01,Percentage,Persons,10.1
E05000826,Davyhulme East,Claimant rate,2021-01-01,Percentage,Persons,4.5
E05000827,Davyhulme West,Claimant rate,2021-01-01,Percentage,Persons,4.1
E05000828,Flixton,Claimant rate,2021-01-01,Percentage,Persons,3.4
E05000829,Gorse Hill,Claimant rate,2021-01-01,Percentage,Persons,8.4
E05000830,Hale Barns,Claimant rate,2021-01-01,Percentage,Persons,3
E05000831,Hale Central,Claimant rate,2021-01-01,Percentage,Persons,2.6
E05000832,Longford,Claimant rate,2021-01-01,Percentage,Persons,8
E05000833,Priory,Claimant rate,2021-01-01,Percentage,Persons,3.6
E05000834,St Mary's,Claimant rate,2021-01-01,Percentage,Persons,5.9
E05000835,Sale Moor,Claimant rate,2021-01-01,Percentage,Persons,5.3
E05000836,Stretford,Claimant rate,2021-01-01,Percentage,Persons,7.6
E05000837,Timperley,Claimant rate,2021-01-01,Percentage,Persons,2.4
E05000838,Urmston,Claimant rate,2021-01-01,Percentage,Persons,4.4
E05000839,Village,Claimant rate,2021-01-01,Percentage,Persons,5.4
