area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Children in poverty,2017-07 to 2017-09,Percentage,Children,14.7
E05000820,Ashton upon Mersey,Children in poverty,2017-07 to 2017-09,Percentage,Children,9
E05000821,Bowdon,Children in poverty,2017-07 to 2017-09,Percentage,Children,11.3
E05000822,Broadheath,Children in poverty,2017-07 to 2017-09,Percentage,Children,17.3
E05000823,Brooklands,Children in poverty,2017-07 to 2017-09,Percentage,Children,8.1
E05000824,Bucklow-St Martins,Children in poverty,2017-07 to 2017-09,Percentage,Children,41.2
E05000825,Clifford,Children in poverty,2017-07 to 2017-09,Percentage,Children,49.3
E05000826,Davyhulme East,Children in poverty,2017-07 to 2017-09,Percentage,Children,10.8
E05000827,Davyhulme West,Children in poverty,2017-07 to 2017-09,Percentage,Children,13.6
E05000828,Flixton,Children in poverty,2017-07 to 2017-09,Percentage,Children,14
E05000829,Gorse Hill,Children in poverty,2017-07 to 2017-09,Percentage,Children,30.4
E05000830,Hale Barns,Children in poverty,2017-07 to 2017-09,Percentage,Children,8.6
E05000831,Hale Central,Children in poverty,2017-07 to 2017-09,Percentage,Children,7.9
E05000832,Longford,Children in poverty,2017-07 to 2017-09,Percentage,Children,37.5
E05000833,Priory,Children in poverty,2017-07 to 2017-09,Percentage,Children,13.9
E05000834,St Mary's,Children in poverty,2017-07 to 2017-09,Percentage,Children,25.4
E05000835,Sale Moor,Children in poverty,2017-07 to 2017-09,Percentage,Children,24.9
E05000836,Stretford,Children in poverty,2017-07 to 2017-09,Percentage,Children,31
E05000837,Timperley,Children in poverty,2017-07 to 2017-09,Percentage,Children,6.3
E05000838,Urmston,Children in poverty,2017-07 to 2017-09,Percentage,Children,13.5
E05000839,Village,Children in poverty,2017-07 to 2017-09,Percentage,Children,21.7
