area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,5.9
E05015240,Ashton upon Mersey,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,3.9
E05015241,Bowdon,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,3
E05015242,Broadheath,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,4.2
E05015243,Brooklands,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,2.5
E05015244,Bucklow-St Martins,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,5.9
E05015245,Davyhulme,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,3.6
E05015246,Flixton,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,3
E05015247,Gorse Hill & Cornbrook,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,10.7
E05015248,Hale,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,2.2
E05015249,Hale Barns & Timperley South,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,2.5
E05015250,Longford,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,7.4
E05015251,Lostock & Barton,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,5.9
E05015252,Manor,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,5.5
E05015253,Old Trafford,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,12.8
E05015254,Sale Central,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,6.3
E05015255,Sale Moor,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,5.3
E05015256,Stretford & Humphrey Park,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,6
E05015257,Timperley Central,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,3.6
E05015258,Timperley North,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,2.6
E05015259,Urmston,Household is deprived in housing (from best-fit OAs),2021,Percentage,Households,7.1
