area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Income Deprivation Affecting Older People,2025,Percentage,Persons,8.4
E05015240,Ashton upon Mersey,Income Deprivation Affecting Older People,2025,Percentage,Persons,11.5
E05015241,Bowdon,Income Deprivation Affecting Older People,2025,Percentage,Persons,8.9
E05015242,Broadheath,Income Deprivation Affecting Older People,2025,Percentage,Persons,11.6
E05015243,Brooklands,Income Deprivation Affecting Older People,2025,Percentage,Persons,7.6
E05015244,Bucklow-St Martins,Income Deprivation Affecting Older People,2025,Percentage,Persons,29.9
E05015245,Davyhulme,Income Deprivation Affecting Older People,2025,Percentage,Persons,10.3
E05015246,Flixton,Income Deprivation Affecting Older People,2025,Percentage,Persons,10.1
E05015247,Gorse Hill & Cornbrook,Income Deprivation Affecting Older People,2025,Percentage,Persons,27.2
E05015248,Hale,Income Deprivation Affecting Older People,2025,Percentage,Persons,7.1
E05015249,Hale Barns & Timperley South,Income Deprivation Affecting Older People,2025,Percentage,Persons,7.6
E05015250,Longford,Income Deprivation Affecting Older People,2025,Percentage,Persons,28.3
E05015251,Lostock & Barton,Income Deprivation Affecting Older People,2025,Percentage,Persons,14.5
E05015252,Manor,Income Deprivation Affecting Older People,2025,Percentage,Persons,18.1
E05015253,Old Trafford,Income Deprivation Affecting Older People,2025,Percentage,Persons,47.4
E05015254,Sale Central,Income Deprivation Affecting Older People,2025,Percentage,Persons,13.8
E05015255,Sale Moor,Income Deprivation Affecting Older People,2025,Percentage,Persons,18.9
E05015256,Stretford & Humphrey Park,Income Deprivation Affecting Older People,2025,Percentage,Persons,19.4
E05015257,Timperley Central,Income Deprivation Affecting Older People,2025,Percentage,Persons,12.5
E05015258,Timperley North,Income Deprivation Affecting Older People,2025,Percentage,Persons,8.8
E05015259,Urmston,Income Deprivation Affecting Older People,2025,Percentage,Persons,17.4
