area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,22
E05015240,Ashton upon Mersey,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,30.4
E05015241,Bowdon,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,24.8
E05015242,Broadheath,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,11.5
E05015243,Brooklands,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,16.9
E05015244,Bucklow-St Martins,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,7.7
E05015245,Davyhulme,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,16.6
E05015246,Flixton,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,25.3
E05015247,Gorse Hill & Cornbrook,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,38.2
E05015248,Hale,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,31.1
E05015249,Hale Barns & Timperley South,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,7.7
E05015250,Longford,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,27.2
E05015251,Lostock & Barton,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,26.1
E05015252,Manor,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,7.8
E05015253,Old Trafford,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,44.1
E05015254,Sale Central,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,37.2
E05015255,Sale Moor,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,22.2
E05015256,Stretford & Humphrey Park,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,42.7
E05015257,Timperley Central,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,15.4
E05015258,Timperley North,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,13.2
E05015259,Urmston,Indices of Deprivation: Living Environment,2025,Weighted Score,Score,33.2
