area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-1.05
E05015240,Ashton upon Mersey,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.33
E05015241,Bowdon,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.78
E05015242,Broadheath,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.76
E05015243,Brooklands,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.89
E05015244,Bucklow-St Martins,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,1.02
E05015245,Davyhulme,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.21
E05015246,Flixton,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.23
E05015247,Gorse Hill & Cornbrook,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,0.43
E05015248,Hale,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-1.17
E05015249,Hale Barns & Timperley South,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-1.39
E05015250,Longford,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,0.23
E05015251,Lostock & Barton,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,0.03
E05015252,Manor,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.01
E05015253,Old Trafford,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,0.75
E05015254,Sale Central,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.47
E05015255,Sale Moor,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.13
E05015256,Stretford & Humphrey Park,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,0.12
E05015257,Timperley Central,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.41
E05015258,Timperley North,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,-0.78
E05015259,Urmston,Indices of Deprivation: Health Deprivation and Disability,2025,Weighted Score,Score,0.16
