area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Household deprived in education (from best-fit OAs),2021,Percentage,Households,13.5
E05015240,Ashton upon Mersey,Household deprived in education (from best-fit OAs),2021,Percentage,Households,15.8
E05015241,Bowdon,Household deprived in education (from best-fit OAs),2021,Percentage,Households,12.8
E05015242,Broadheath,Household deprived in education (from best-fit OAs),2021,Percentage,Households,14.2
E05015243,Brooklands,Household deprived in education (from best-fit OAs),2021,Percentage,Households,12.7
E05015244,Bucklow-St Martins,Household deprived in education (from best-fit OAs),2021,Percentage,Households,28.2
E05015245,Davyhulme,Household deprived in education (from best-fit OAs),2021,Percentage,Households,18.8
E05015246,Flixton,Household deprived in education (from best-fit OAs),2021,Percentage,Households,19.5
E05015247,Gorse Hill & Cornbrook,Household deprived in education (from best-fit OAs),2021,Percentage,Households,17
E05015248,Hale,Household deprived in education (from best-fit OAs),2021,Percentage,Households,8.3
E05015249,Hale Barns & Timperley South,Household deprived in education (from best-fit OAs),2021,Percentage,Households,13.1
E05015250,Longford,Household deprived in education (from best-fit OAs),2021,Percentage,Households,20.3
E05015251,Lostock & Barton,Household deprived in education (from best-fit OAs),2021,Percentage,Households,22.5
E05015252,Manor,Household deprived in education (from best-fit OAs),2021,Percentage,Households,20.2
E05015253,Old Trafford,Household deprived in education (from best-fit OAs),2021,Percentage,Households,23.3
E05015254,Sale Central,Household deprived in education (from best-fit OAs),2021,Percentage,Households,14.8
E05015255,Sale Moor,Household deprived in education (from best-fit OAs),2021,Percentage,Households,18.2
E05015256,Stretford & Humphrey Park,Household deprived in education (from best-fit OAs),2021,Percentage,Households,19.5
E05015257,Timperley Central,Household deprived in education (from best-fit OAs),2021,Percentage,Households,19.6
E05015258,Timperley North,Household deprived in education (from best-fit OAs),2021,Percentage,Households,13.6
E05015259,Urmston,Household deprived in education (from best-fit OAs),2021,Percentage,Households,20.9
