area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3.2
E05015240,Ashton upon Mersey,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,4.5
E05015241,Bowdon,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3.8
E05015242,Broadheath,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3
E05015243,Brooklands,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3.3
E05015244,Bucklow-St Martins,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,8.5
E05015245,Davyhulme,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,4.7
E05015246,Flixton,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5.2
E05015247,Gorse Hill & Cornbrook,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5.1
E05015248,Hale,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,2.1
E05015249,Hale Barns & Timperley South,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3.2
E05015250,Longford,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5.7
E05015251,Lostock & Barton,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5.2
E05015252,Manor,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5.9
E05015253,Old Trafford,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,6.5
E05015254,Sale Central,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3.7
E05015255,Sale Moor,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5
E05015256,Stretford & Humphrey Park,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,4.7
E05015257,Timperley Central,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5
E05015258,Timperley North,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,3.7
E05015259,Urmston,People reporting their general health as bad or very bad (from best-fit OAs),2021,Percentage,Persons,5.9
