area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Older people living alone,2011,Percentage,Persons,37.2
E05000820,Ashton upon Mersey,Older people living alone,2011,Percentage,Persons,36.5
E05000821,Bowdon,Older people living alone,2011,Percentage,Persons,22.6
E05000822,Broadheath,Older people living alone,2011,Percentage,Persons,31.3
E05000823,Brooklands,Older people living alone,2011,Percentage,Persons,31.3
E05000824,Bucklow-St Martins,Older people living alone,2011,Percentage,Persons,37
E05000825,Clifford,Older people living alone,2011,Percentage,Persons,36.6
E05000826,Davyhulme East,Older people living alone,2011,Percentage,Persons,29.2
E05000827,Davyhulme West,Older people living alone,2011,Percentage,Persons,28.7
E05000828,Flixton,Older people living alone,2011,Percentage,Persons,33.6
E05000829,Gorse Hill,Older people living alone,2011,Percentage,Persons,37.5
E05000830,Hale Barns,Older people living alone,2011,Percentage,Persons,26.7
E05000831,Hale Central,Older people living alone,2011,Percentage,Persons,32.7
E05000832,Longford,Older people living alone,2011,Percentage,Persons,40
E05000833,Priory,Older people living alone,2011,Percentage,Persons,42.4
E05000834,St Mary's,Older people living alone,2011,Percentage,Persons,31.2
E05000835,Sale Moor,Older people living alone,2011,Percentage,Persons,36.7
E05000836,Stretford,Older people living alone,2011,Percentage,Persons,39.8
E05000837,Timperley,Older people living alone,2011,Percentage,Persons,26.5
E05000838,Urmston,Older people living alone,2011,Percentage,Persons,36.9
E05000839,Village,Older people living alone,2011,Percentage,Persons,34.8
