area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,People reporting their general health as bad or very bad,2011,Percentage,Persons,3.7
E05000820,Ashton upon Mersey,People reporting their general health as bad or very bad,2011,Percentage,Persons,4.3
E05000821,Bowdon,People reporting their general health as bad or very bad,2011,Percentage,Persons,4.2
E05000822,Broadheath,People reporting their general health as bad or very bad,2011,Percentage,Persons,3.4
E05000823,Brooklands,People reporting their general health as bad or very bad,2011,Percentage,Persons,3.9
E05000824,Bucklow-St Martins,People reporting their general health as bad or very bad,2011,Percentage,Persons,8.9
E05000825,Clifford,People reporting their general health as bad or very bad,2011,Percentage,Persons,7.2
E05000826,Davyhulme East,People reporting their general health as bad or very bad,2011,Percentage,Persons,5.1
E05000827,Davyhulme West,People reporting their general health as bad or very bad,2011,Percentage,Persons,5.7
E05000828,Flixton,People reporting their general health as bad or very bad,2011,Percentage,Persons,5.4
E05000829,Gorse Hill,People reporting their general health as bad or very bad,2011,Percentage,Persons,6.1
E05000830,Hale Barns,People reporting their general health as bad or very bad,2011,Percentage,Persons,3.7
E05000831,Hale Central,People reporting their general health as bad or very bad,2011,Percentage,Persons,2.3
E05000832,Longford,People reporting their general health as bad or very bad,2011,Percentage,Persons,6.5
E05000833,Priory,People reporting their general health as bad or very bad,2011,Percentage,Persons,4.6
E05000835,Sale Moor,People reporting their general health as bad or very bad,2011,Percentage,Persons,5.7
E05000834,St Mary's,People reporting their general health as bad or very bad,2011,Percentage,Persons,6.6
E05000836,Stretford,People reporting their general health as bad or very bad,2011,Percentage,Persons,6.7
E05000837,Timperley,People reporting their general health as bad or very bad,2011,Percentage,Persons,3.3
E05000838,Urmston,People reporting their general health as bad or very bad,2011,Percentage,Persons,6.2
E05000839,Village,People reporting their general health as bad or very bad,2011,Percentage,Persons,5.5
