area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,4.7
E05015240,Ashton upon Mersey,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,6.9
E05015241,Bowdon,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,12.6
E05015242,Broadheath,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,7.2
E05015243,Brooklands,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,8.3
E05015244,Bucklow-St Martins,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,6.1
E05015245,Davyhulme,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,11.3
E05015246,Flixton,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,9.1
E05015247,Gorse Hill & Cornbrook,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,3.4
E05015248,Hale,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,11.6
E05015249,Hale Barns & Timperley South,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,15.5
E05015250,Longford,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,5.6
E05015251,Lostock & Barton,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,7.3
E05015252,Manor,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,9.5
E05015253,Old Trafford,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,4.9
E05015254,Sale Central,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,4.1
E05015255,Sale Moor,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,6.7
E05015256,Stretford & Humphrey Park,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,7.4
E05015257,Timperley Central,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,9
E05015258,Timperley North,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,8.9
E05015259,Urmston,Households with 3 or more cars (from best-fit OAs),2021,Percentage,Households,6.7
