area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,Households with 4 or more cars,2011,Percentage,Households,0.7
E05000820,Ashton upon Mersey,Households with 4 or more cars,2011,Percentage,Households,1.5
E05000821,Bowdon,Households with 4 or more cars,2011,Percentage,Households,2.7
E05000822,Broadheath,Households with 4 or more cars,2011,Percentage,Households,1.2
E05000823,Brooklands,Households with 4 or more cars,2011,Percentage,Households,1.4
E05000824,Bucklow-St Martins,Households with 4 or more cars,2011,Percentage,Households,0.9
E05000825,Clifford,Households with 4 or more cars,2011,Percentage,Households,0.5
E05000826,Davyhulme East,Households with 4 or more cars,2011,Percentage,Households,1.2
E05000827,Davyhulme West,Households with 4 or more cars,2011,Percentage,Households,2.1
E05000828,Flixton,Households with 4 or more cars,2011,Percentage,Households,1.6
E05000829,Gorse Hill,Households with 4 or more cars,2011,Percentage,Households,0.5
E05000830,Hale Barns,Households with 4 or more cars,2011,Percentage,Households,4.5
E05000831,Hale Central,Households with 4 or more cars,2011,Percentage,Households,2.4
E05000832,Longford,Households with 4 or more cars,2011,Percentage,Households,1
E05000833,Priory,Households with 4 or more cars,2011,Percentage,Households,1.1
E05000834,St Mary's,Households with 4 or more cars,2011,Percentage,Households,1.6
E05000835,Sale Moor,Households with 4 or more cars,2011,Percentage,Households,0.8
E05000836,Stretford,Households with 4 or more cars,2011,Percentage,Households,1
E05000837,Timperley,Households with 4 or more cars,2011,Percentage,Households,1.9
E05000838,Urmston,Households with 4 or more cars,2011,Percentage,Households,1.2
E05000839,Village,Households with 4 or more cars,2011,Percentage,Households,1.4
