area_code,area_name,indicator,period,measure,unit,value
E05015239,Altrincham,Population aged 20-44 years,2022-06-30,Percentage,Persons,35.5
E05015240,Ashton upon Mersey,Population aged 20-44 years,2022-06-30,Percentage,Persons,29.3
E05015241,Bowdon,Population aged 20-44 years,2022-06-30,Percentage,Persons,22.8
E05015242,Broadheath,Population aged 20-44 years,2022-06-30,Percentage,Persons,31.1
E05015243,Brooklands,Population aged 20-44 years,2022-06-30,Percentage,Persons,27
E05015244,Bucklow-St Martins,Population aged 20-44 years,2022-06-30,Percentage,Persons,30.6
E05015245,Davyhulme,Population aged 20-44 years,2022-06-30,Percentage,Persons,27.5
E05015246,Flixton,Population aged 20-44 years,2022-06-30,Percentage,Persons,26.9
E05015247,Gorse Hill & Cornbrook,Population aged 20-44 years,2022-06-30,Percentage,Persons,48
E05015248,Hale,Population aged 20-44 years,2022-06-30,Percentage,Persons,28.5
E05015249,Hale Barns & Timperley South,Population aged 20-44 years,2022-06-30,Percentage,Persons,22.4
E05015250,Longford,Population aged 20-44 years,2022-06-30,Percentage,Persons,34.3
E05015251,Lostock & Barton,Population aged 20-44 years,2022-06-30,Percentage,Persons,30.4
E05015252,Manor,Population aged 20-44 years,2022-06-30,Percentage,Persons,28
E05015253,Old Trafford,Population aged 20-44 years,2022-06-30,Percentage,Persons,38.4
E05015254,Sale Central,Population aged 20-44 years,2022-06-30,Percentage,Persons,35.4
E05015255,Sale Moor,Population aged 20-44 years,2022-06-30,Percentage,Persons,30.7
E05015256,Stretford & Humphrey Park,Population aged 20-44 years,2022-06-30,Percentage,Persons,33
E05015257,Timperley Central,Population aged 20-44 years,2022-06-30,Percentage,Persons,25.8
E05015258,Timperley North,Population aged 20-44 years,2022-06-30,Percentage,Persons,27.5
E05015259,Urmston,Population aged 20-44 years,2022-06-30,Percentage,Persons,30.6
E05015239,Altrincham,Population aged 20-44 years,2022-06-30,Count,Persons,3893
E05015240,Ashton upon Mersey,Population aged 20-44 years,2022-06-30,Count,Persons,3048
E05015241,Bowdon,Population aged 20-44 years,2022-06-30,Count,Persons,2494
E05015242,Broadheath,Population aged 20-44 years,2022-06-30,Count,Persons,4067
E05015243,Brooklands,Population aged 20-44 years,2022-06-30,Count,Persons,2833
E05015244,Bucklow-St Martins,Population aged 20-44 years,2022-06-30,Count,Persons,3102
E05015245,Davyhulme,Population aged 20-44 years,2022-06-30,Count,Persons,3237
E05015246,Flixton,Population aged 20-44 years,2022-06-30,Count,Persons,2995
E05015247,Gorse Hill & Cornbrook,Population aged 20-44 years,2022-06-30,Count,Persons,5795
E05015248,Hale,Population aged 20-44 years,2022-06-30,Count,Persons,3167
E05015249,Hale Barns & Timperley South,Population aged 20-44 years,2022-06-30,Count,Persons,2307
E05015250,Longford,Population aged 20-44 years,2022-06-30,Count,Persons,3660
E05015251,Lostock & Barton,Population aged 20-44 years,2022-06-30,Count,Persons,3442
E05015252,Manor,Population aged 20-44 years,2022-06-30,Count,Persons,3196
E05015253,Old Trafford,Population aged 20-44 years,2022-06-30,Count,Persons,4864
E05015254,Sale Central,Population aged 20-44 years,2022-06-30,Count,Persons,3676
E05015255,Sale Moor,Population aged 20-44 years,2022-06-30,Count,Persons,3553
E05015256,Stretford & Humphrey Park,Population aged 20-44 years,2022-06-30,Count,Persons,4011
E05015257,Timperley Central,Population aged 20-44 years,2022-06-30,Count,Persons,2932
E05015258,Timperley North,Population aged 20-44 years,2022-06-30,Count,Persons,3224
E05015259,Urmston,Population aged 20-44 years,2022-06-30,Count,Persons,3274
