area_code,area_name,indicator,period,measure,unit,value
E05000819,Altrincham,People with no religious belief,2011,percentage,persons,24.8
E05000820,Ashton upon Mersey,People with no religious belief,2011,percentage,persons,22.1
E05000821,Bowdon,People with no religious belief,2011,percentage,persons,19
E05000822,Broadheath,People with no religious belief,2011,percentage,persons,23.3
E05000823,Brooklands,People with no religious belief,2011,percentage,persons,22.1
E05000824,Bucklow-St Martins,People with no religious belief,2011,percentage,persons,26
E05000825,Clifford,People with no religious belief,2011,percentage,persons,17.4
E05000826,Davyhulme East,People with no religious belief,2011,percentage,persons,19.3
E05000827,Davyhulme West,People with no religious belief,2011,percentage,persons,17.6
E05000828,Flixton,People with no religious belief,2011,percentage,persons,19
E05000829,Gorse Hill,People with no religious belief,2011,percentage,persons,23.1
E05000830,Hale Barns,People with no religious belief,2011,percentage,persons,12.8
E05000831,Hale Central,People with no religious belief,2011,percentage,persons,22.6
E05000832,Longford,People with no religious belief,2011,percentage,persons,17.6
E05000833,Priory,People with no religious belief,2011,percentage,persons,28
E05000834,St Mary's,People with no religious belief,2011,percentage,persons,21.8
E05000835,Sale Moor,People with no religious belief,2011,percentage,persons,24.4
E05000836,Stretford,People with no religious belief,2011,percentage,persons,20.6
E05000837,Timperley,People with no religious belief,2011,percentage,persons,18.8
E05000838,Urmston,People with no religious belief,2011,percentage,persons,23.3
E05000839,Village,People with no religious belief,2011,percentage,persons,20
