area_code,area_name,indicator,period,measure,unit,value
E36006405,Altrincham,Residents with no qualifications,2011,percentage,persons,14.1
E36006406,Ashton upon Mersey,Residents with no qualifications,2011,percentage,persons,15.4
E36006407,Bowdon,Residents with no qualifications,2011,percentage,persons,13.5
E36006408,Broadheath,Residents with no qualifications,2011,percentage,persons,13.9
E36006409,Brooklands,Residents with no qualifications,2011,percentage,persons,13.9
E36006410,Bucklow-St Martins,Residents with no qualifications,2011,percentage,persons,30.1
E36006411,Clifford,Residents with no qualifications,2011,percentage,persons,25.2
E36006412,Davyhulme East,Residents with no qualifications,2011,percentage,persons,20.9
E36006413,Davyhulme West,Residents with no qualifications,2011,percentage,persons,20.5
E36006414,Flixton,Residents with no qualifications,2011,percentage,persons,18.8
E36006415,Gorse Hill,Residents with no qualifications,2011,percentage,persons,22.5
E36006416,Hale Barns,Residents with no qualifications,2011,percentage,persons,14.6
E36006417,Hale Central,Residents with no qualifications,2011,percentage,persons,8.6
E36006418,Longford,Residents with no qualifications,2011,percentage,persons,23.1
E36006419,Priory,Residents with no qualifications,2011,percentage,persons,13.7
E36006420,Sale Moor,Residents with no qualifications,2011,percentage,persons,21.4
E36006421,St Mary's,Residents with no qualifications,2011,percentage,persons,21.1
E36006422,Stretford,Residents with no qualifications,2011,percentage,persons,22.9
E36006423,Timperley,Residents with no qualifications,2011,percentage,persons,13.7
E36006424,Urmston,Residents with no qualifications,2011,percentage,persons,20.4
E36006425,Village,Residents with no qualifications,2011,percentage,persons,20.9
